sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
788.0,49.13882771551282,62.55028417415086,Inf,Inf,Inf,Inf,58.20661487592908,Inf,Inf,Inf,Inf,Inf,Inf,Inf,49.13882771551282,58.20661487592908,Inf,Inf
789.0,59.47978786140851,70.29889508220737,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
790.0,43.93872403374092,67.89564720974764,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
791.0,26.94406301795818,34.55808994358602,61.60341146904322,Inf,61.45255739664228,69.6243258204293,50.878406018927585,67.46168647238171,58.28606697578243,68.99030317771991,26.94406301795818,34.55808994358602,26.94406301795818,34.55808994358602,26.94406301795818,34.55808994358602,26.94406301795818,34.55808994358602
792.0,59.554531490375744,66.0444795782409,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
793.0,52.921639554365534,64.39116986113315,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
794.0,50.43205635546101,62.452254930104075,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
795.0,40.35548687101449,48.48760468439721,67.51462007950347,Inf,64.46214961238054,Inf,Inf,Inf,64.4733017282896,Inf,40.35548687101449,48.48760468439721,40.35548687101449,48.48760468439721,Inf,Inf,40.35548687101449,48.48760468439721
796.0,43.32377380570813,51.84761585349055,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
797.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
798.0,46.61707597734825,48.43394496022632,Inf,Inf,Inf,Inf,Inf,Inf,61.943298762889434,71.85712916939696,Inf,Inf,Inf,Inf,Inf,Inf,46.61707597734825,48.43394496022632
799.0,55.472669929379784,58.45177903974364,68.1898265082781,Inf,Inf,Inf,Inf,Inf,67.44948573769112,Inf,55.472669929379784,58.45177903974364,Inf,Inf,Inf,Inf,55.472669929379784,58.45177903974364
800.0,43.33650469520994,57.731464223834664,70.82137642867897,Inf,Inf,Inf,Inf,Inf,Inf,Inf,43.33650469520994,57.731464223834664,Inf,Inf,Inf,Inf,Inf,Inf
